index,smiles,oxidation_potential,reduction_potential
480,C1CN1[C@H]1C[C@@H]2[C@H]1N2,3.64905076739029,
481,CN1[C@H]2C[C@@H]1[C@@H]1[C@H]2N1,4.335126887994702,-6.438410515434444
482,C1C[N@]2C[C@H]2[C@]21CN2,4.489937707671342,-5.583030883933534
483,C[C@@H]1[C@]2(CN2)[C@@H]2C[N@]12,,
484,C1[C@@H]2C[N@@]2C[C@H]2[C@@H]1N2,,
485,C1CN2C[C@H]3[C@@H]2CN13,3.6935526917428065,
486,C[C@]12[C@H]([C@H]3[C@@H]1[N@]3C)N2,,
487,C1CN2C[C@]3(CN3)[C@H]12,,
488,C[C@H]1CN(C)[C@H]1C#N,,
489,CN1CCC[C@H]1C#N,4.3936569129423875,-5.359391206522051
490,CC[C@H]1C[N@]1CC#N,,
491,CC[C@@H](C#N)[C@H]1CN1,4.181929288980027,-5.894788676666795
492,C[C@H]1C[C@H]1NCC#N,3.832493408516311,-6.112910479413986
493,CC[N@]1C[C@H]1CC#N,,
494,C1CC1CNCC#N,,
495,C[C@H]1[C@@H](C)N[C@H]1C#N,4.069083929477128,
496,C[C@H](C#N)NC1CC1,4.6241493379698655,-6.478291916642266
497,CC(C)(C#N)N1CC1,3.3844680712086843,-5.922853897074165
498,C[C@]12C[C@]3(CN3)[C@H]1N2,,
499,C[C@@](C#N)(C1CC1)N,4.133416346642261,
500,CNC1(CCC1)C#N,3.6296480128117397,
501,C[C@]12[C@H](C[N@]3C[C@@H]13)N2,4.306957000337715,-5.334582492555856
502,C[C@@H]1[C@]2(C[N@]3C[C@@H]23)N1,3.3914788611041873,-6.273691838995947
503,CC[C@@]12[C@@H]3[C@@H]([C@H]1N3)N2,4.366422785210088,-5.408056059537048
504,CC[C@H]1[C@@H](C#N)[N@]1C,4.180080348449846,
505,CCN1CC[C@H]1C#N,,
506,C[C@@H](C#N)[N@]1C[C@H]1C,,-5.245476194858784
507,C[C@@H](C#N)[C@H]1C[N@]1C,4.3823800804935304,
508,C[C@@]12C[N@]2C[C@@H]2[C@H]1N2,4.961802638400113,-5.165675729041541
509,CCC[N@]1C[C@H]1C#N,4.417387546944664,-5.270669114089688
510,C[C@@H]1[C@H](CCC#N)N1,4.345625097480078,
511,C1CCN(C1)CC#N,,
512,CN1CC[C@H]1CC#N,4.2967241725551135,-5.359727464402968
513,C1CC1C[C@@H](C#N)N,4.358038407985586,-6.422581410598869
514,CCNC1(CC1)C#N,,
515,CN1CC[C@H](C#N)C1,3.4299554606264424,-6.473096891107562
516,C[C@@H]1[C@@](C)(C#N)[N@@]1C,,
517,CC1(CC1)[C@H](C#N)N,4.642476881303591,
518,CC[C@@H]1[C@@](C)(C#N)N1,,
519,CC[C@]1(C)[C@H](C#N)N1,,
520,C1CCC(C1)(C#N)N,,
521,C[C@H]1CN[C@]1(C)C#N,3.871567712513351,
522,C#CC#N,,
523,C[C@H]1C[C@]1(C)CO,3.8322623029640086,-5.856864072343742
524,CCC[C@H]1C[C@H]1O,,-5.188777459846679
525,C1CC(C1)CCO,,
526,CC[C@H]1[C@@H](CC)O1,4.24404252199798,-5.737919876233209
527,CC[C@H]1C[C@@H](C1)O,,
528,CC[C@H]1[C@@H](C)[C@H]1O,4.583052554841342,-5.541042613159735
529,CC1(C)C[C@]1(C)O,,
530,CC1(CC1)CCO,,
531,CCC1(CCC1)O,,
532,CC1(C)CC(C1)O,,
533,C[C@@H](CO)N,4.42879129947556,-5.58598218161882
534,C[C@H](CN)O,,
535,C(CN)CO,,
536,CC[C@@H](C)[C@H]1CO1,,
537,CC(C)C[C@H]1CO1,,-4.793207726626352
538,CC[C@@]1(CC#N)CN1,4.598571696682993,
539,CN(C)[C@H]1C[C@H]1C#N,,
540,C[C@H]1[C@@H](C)[N@]1CC#N,,
541,C[C@@H](C#N)N1CCC1,4.362850439446047,
542,C1CC(C1)[C@H](C#N)N,,-5.046933838085752
543,CC(C)[C@@]1(C#N)CN1,3.571263670341577,-4.873154852766166
544,C[C@@]1(CCC#N)CN1,5.009086949058255,-5.588916159520013
545,CCn1c(C)ccn1,4.660222595550803,-4.450529627550568
546,CC1(C)C[N@]1CC#N,,-5.423439545085276
547,CC[C@@]1(C#N)C[N@]1C,,
548,CC(C)[N@]1C[C@H]1C#N,,
549,C[C@H]1[C@@H](C)[C@@]1(C#N)N,3.72914519290367,-6.3983798303319785
550,Cc1cn(C)nc1C,,-4.807303582352179
551,CCN1CC(C#N)C1,,
552,CN(C)C1(CC1)C#N,,
553,CC[C@]1(C#N)[C@H](C)N1,,
554,Cc1cc(C)n(C)n1,,
555,CCCc1c[nH]nc1,4.534694160429862,-5.111036646022913
556,CCc1ccn(C)n1,,
557,CCc1cnn(C)c1,,
558,CCc1c[nH]nc1C,4.780233953799834,-4.237261767698729
559,C1C[N@@]2[C@H]1[C@@H]2[C@H]1CN1,,
560,CCc1cc(C)[nH]n1,,
561,CCc1ccnn1C,,
562,CC(C)c1cc[nH]n1,4.565341313961253,-6.616272609056469
563,CCCn1cccn1,,
564,CC(C)c1c[nH]nc1,,-5.229279930990233
565,C1[C@H]2C[N@]2[C@H]1[C@H]1CN1,,
566,C1C[C@]2([C@@H]1N2)[C@H]1CN1,5.482479112299697,-3.507072883137371
567,C1C[N@]2C[C@H]2[C@@H]2[C@H]1N2,4.888997826291015,-4.837677116647174
568,C1C[C@]2(CN2)[C@H]2[C@@H]1N2,,
569,CC[N@]1[C@H]2[C@@H]3[C@H]([C@@H]12)N3,5.161253310160245,
570,C[C@H]1[C@H]2[C@@H]3[C@H](C[N@@]12)N3,,
571,C[C@H]1[C@@H]2[C@H]([C@H]3C[N@@]13)N2,,-4.915868466088287
572,C1C[C@@]2(CN2)[C@]21CN2,4.129259217609214,-5.73524644416415
573,C[C@H]1[C@@H]2[C@H]([C@]31CN3)N2,3.2999844973660943,-5.120803735265727
574,CN1[C@H]2[C@H]3[C@@H]1[C@@H]2N3C,,-4.771183870692258
575,CCN1[C@H]2[C@H]3[C@@H]1[C@@H]2N3,3.2927315739039473,-5.211039629053121
576,C[C@]12[C@H](C[C@]31CN3)N2,,
577,CN1[C@H]2CN3C[C@@H]1[C@@H]23,2.990682032887489,
578,C1[C@H]2C[N@]2C[C@]21CN2,,
579,C[C@H]1[C@@H]2[C@]3(CN3)C[N@]12,3.535156208956832,-4.803443453692526
580,C[N@]1C[C@]21C[C@@H]1[C@H]2N1,4.208077457120962,-4.817722215074755
581,CC[C@@H]1[C@H](CC#N)N1,4.03400565821772,-6.195546952166697
582,CC[N@]1[C@@H](C)[C@H]1C#N,,-5.724115092705179
583,CN[C@@H](C#N)C1CC1,4.968484544304883,
584,C[C@@H]1[C@]2(C[C@@H]3[C@H]2N3)N1,,
585,C(CCN1CC1)C#N,,-6.390522912458837
586,C[C@@]12[C@@H]3[C@@H]([C@@]1(C)N3)N2,,
587,C[C@]12C[C@@H]3[C@H]([C@H]1N2)N3,,-4.9223759057471765
588,C[C@]12[C@H](C[C@@H]3[C@H]1N3)N2,,-6.240925926409036
589,C[C@H]1CCN[C@H]1C#N,4.238110493512576,-5.79837529593664
590,CCC[C@@H]1[C@H](C#N)N1,4.257059871743476,-5.080938175696647
591,C[N@]1C[C@H]1CCC#N,4.369698662822484,-6.273009899790341
592,C[C@@]12[C@H]3[C@@H]([C@@H]1[N@@]2C)N3,4.531278681681724,-6.346291163204515
593,CN1[C@H]2C[C@@H]1[C@]12CN1,4.771780775460283,-5.94164723384296
594,C[C@@]12[C@@H]3[C@@H]([C@H]1N3)N2C,,
595,CN(CC#N)C1CC1,,-6.549794089194111
596,C1CCN[C@H](C1)C#N,4.400959731709517,-4.819667232618886
597,C1CC(C1)NCC#N,4.41970995028947,-6.37502058737613
598,C[C@H]1CCN1CC#N,,-5.64066652757123
599,C[C@H]1C[N@]1CCC#N,4.443786389844317,-4.910180917747712
600,C[C@H]1C[C@H]1[C@H](C#N)N,3.735876486669949,-6.0267703416988665
601,C[C@@H](C#N)[C@@H]1[C@H](C)N1,,-5.693569592097847
602,C[C@H]1[C@@H](CC#N)[N@]1C,4.782796781818033,-5.243932816786983
603,CC(C)(C#N)[C@H]1CN1,,
604,C[C@@H]1C[C@]1(C#N)NC,3.5715599404780365,
605,CC[C@]1(CCN1)C#N,4.0549614465804185,
606,CC1(CC1)NCC#N,3.7368712288958337,-6.5240455234410915
607,C[C@]1(CCCN1)C#N,4.037809971387614,
608,C[C@@]1(CCN1C)C#N,4.170864717753429,-6.405528542186803
609,C[C@H]1CC[C@H](C#N)N1,3.8775076522238665,-6.3470577870297715
610,CCC[C@@]1(C#N)CN1,4.0703584784046685,-5.854965994921659
611,C[C@@H](C#N)[C@@]1(C)CN1,3.7449440234636855,-5.920624357114721
612,C[C@H]1CC[C@@]1(C#N)N,,
613,CC[C@H]1C[C@@]1(C#N)N,,
614,C[C@H]1C[C@@H](C#N)N1C,4.7487538818009485,
615,C[C@]12[C@H]([C@]3(C)[C@H]1N3)N2,,
616,C[C@H](C#N)CN1CC1,6.1710854290782295,-3.011704175887135
617,CC[C@H]1C[C@H](C#N)N1,,
618,CCCO,,-5.720138125972372
619,CCOC,,
620,CC(C)O,4.413489495155372,-6.025830686864938
621,C#CCCC#CC#C,5.447751208039844,
622,C#C[C@@]12[C@H]3[C@@H]4[C@H]3[C@H]2[C@H]14,,
623,C#CC#CC#CCC,,
624,CC#CC#CC#CC,,
625,C#CCC#CCC#C,,
626,C#CCC(C#C)C#C,4.63981792254759,-5.340108276538959
627,CC#CC(C#C)C#C,,
628,C(=O)(n1nnnn1)O,5.050479736208726,-5.161658928321631
629,s1ssss1,,
630,C(#N)C(=O)OC=N,,
631,C(#N)/C(=N)/OC=O,,
632,S1SSSSS1,,
633,C#CC(C#C)(C(=N)O)C(=N)O,,
634,CNC(=N)N,,
635,C(#CCC(=N)O)C#CC(=N)O,,
636,C[C@H](C(=N)O)n1nnnn1,,
637,C(C(=N)O)n1c(=N)nn[nH]1,,
638,C(C(=N)O)N=c1[nH][nH]nn1,4.505797283911815,-5.20510005471755
639,C#C[C@@H]1C[C@@H]1N,,
640,C1CC(C1)C#N,4.929279060472763,-4.325389623779702
641,C#CC1(CC1)N,,
642,C(=N)O,,
643,COCC#N,,
644,C1CN=C1O,,
645,C[C@@H](C#N)O,,
646,C1=C(NC1)O,,
647,C(C#N)CO,,
648,C([C@@H]([C@@H](C(=O)O)O)O)O,,
649,C([C@@H](C(=O)O)O)OCO,,
650,C([C@H](C(=O)O)OCO)O,,
651,C(C(CO)(C(=O)O)O)O,4.545775197892508,-5.346511550569121
652,C([C@H](CO)O)N,,
653,C(C(CO)N)O,4.03914316402057,-4.3566227644473114
654,[N],,
655,C(CO)c1n[nH]nn1,,
656,C(=N)N(C=N)C(=N)O,,
657,C(=N)N=C(C(=O)N)N,,
658,C(CO)n1cnnn1,,
659,C(c1c(N)nno1)N,5.1345386027447235,-4.876623406931176
660,C(c1nc(=N)[nH]o1)N,,-4.567441750097205
661,c1(c(N)noc1N)N,3.45524589224311,-4.997616400479674
662,c1(c(N)[nH]nc1O)N,,
663,C(c1nc(=N)[nH][nH]1)O,4.72404950510514,
664,C(CO)n1ncnn1,5.065561523657888,-4.912313560994735
665,C(c1nc(n[nH]1)O)N,4.508963541617558,-4.757311367733055
666,C(c1c([nH]nn1)O)N,,-4.677280855853897
667,c1(c(N)[nH][nH]c1=N)O,,
668,C(c1c(N)non1)N,,
669,C(c1c(N)onn1)N,,
670,c1(c(N)[nH]nc1O)N,,
671,C(c1c(N)[nH]nn1)O,,
672,Cn1nc(nn1)OC,,
673,C(c1c(N)[nH]nn1)O,,
674,COc1c(N)nn[nH]1,,
675,COc1nc(=N)[nH][nH]1,4.277591254584476,-5.31804384543415
676,COc1c(N)[nH]nn1,,
677,COc1nc(=N)[nH][nH]1,4.277591254584476,-5.31804384543415
678,C(c1c(N)[nH]nn1)O,,
679,CNc1c(N)non1,,
680,CN=c1[nH]c(=N)o[nH]1,,
681,CNc1c([nH]nn1)O,,
682,CN=c1[nH]c(=N)o[nH]1,,
683,CNc1c([nH]nn1)O,,
684,CN=c1nc([nH][nH]1)O,4.9959548035099575,
685,CN=c1[nH]c(=N)[nH]o1,4.9563381703197225,-3.9128290271723385
686,CNCc1nnon1,4.787848212522076,
687,COc1c(N)nn[nH]1,,
688,CN=c1nc([nH][nH]1)O,4.9959548035099575,
689,CNc1c(nn[nH]1)O,2.9979270128501954,-5.877228975266408
690,CN=c1nc([nH][nH]1)O,4.9959548035099575,
691,CNc1nc(n[nH]1)O,,
692,CNc1c(N)nno1,,
693,Cn1c(=O)n(C)nn1,5.186500712995039,-5.011323183679852
694,C/N=c\1/n(C)nno1,3.845490841579303,-4.918757336308263
695,Cn1c(=N)[nH]nc1O,,-4.639086678601816
696,CCN=c1nno[nH]1,,
697,CCn1/c(=N)/onn1,,
698,Cn1c(c(N)nn1)O,,
699,Cn1nc(CO)nn1,,
700,Cn1c(=N)nc([nH]1)O,,
701,Cn1c(N)nc(n1)O,,
702,Cn1c(nc(=N)[nH]1)O,4.3255942246110495,-5.765905289713774
703,Cn1c(=N)[nH]nc1O,,-4.639086678601816
704,CCn1c(nnn1)O,,
705,C(=N)N(C=O)C(=N)N,,
706,Cn1/c(=N)/oc(=N)[nH]1,,-5.292936770870656
707,Cn1c(nc(=N)[nH]1)O,4.3255942246110495,-5.765905289713774
708,Cn1nc(c(=O)[nH]1)N,4.350787823025311,-5.380419930984718
709,Cn1c(=N)[nH]o/c/1=N,4.338822296395446,-5.8853219356182676
710,CN(C)c1nnon1,3.9848075401501406,
711,c1nc2nnnn2[nH]1,,
712,c1nnc2nn[nH]n12,,
713,C(#CC(=O)O)C#N,,
714,c1c2c(cno2)on1,3.4844899932018594,-5.282277074432787
715,c1coc2c1onn2,4.68562751094083,-4.649753249968344
716,C#Cc1no/c(=N)/o1,,
717,C#C[C@H]1[C@@H](C)[C@H]2C[N@@]12,4.776692860878538,-5.655213541685444
718,C#C[C@H]1[C@@H](C)[C@@H]2[C@H]1N2,3.29189872297371,-5.219887636470449
719,C[C@H]1[C@H]2C[C@H]2[C@H]1C#N,,-4.903787892935216
720,C#C[C@]1(CN1)C1CC1,,
721,C#CC1(CC1)N1CC1,,-5.745411625058696
722,CN1[C@H]2[C@@H]3[C@H]4[C@@H]3[C@@H]1[C@@H]24,4.6549572084136885,-5.403746379788063
723,C[C@H]1[C@H]2[C@@H]3[C@@H]4[C@H]2N1[C@H]34,,
724,C[C@H]1[C@H]2[C@H]3[C@H]4[C@@H]1N2[C@@H]34,,-4.876624659681911
725,C[C@@]12[C@@H]3C[N@]4[C@@H]([C@H]13)[C@@H]24,,
726,C[C@]12[C@H]3C[C@H]4[C@@H]2[N@]4[C@@H]13,4.756373790076904,-4.968513783530798
727,C[C@]12[C@H]3[C@H]4C[N@@]2[C@@H]1[C@@H]34,3.1278475968907147,-5.59780874160555
728,C[C@@]12[C@@H]3CN2[C@H]2[C@@H]3[C@@H]12,5.438248288614486,-6.002597404319604
729,CC1=C[C@@H]2[C@H]3CN2[C@@H]13,,
730,C[C@@]12[C@H]3C[C@@H]1[N@@]1[C@H]3[C@H]21,,
731,C[C@@]12[C@H]3[C@@H]1[N@@]1[C@H]3[C@]21C,,
732,C[C@@H]1C2=CC[C@H]3[C@@H]2[N@@]13,4.644046003143157,-5.3329627572961185
733,CC1=C2C[N@]3[C@@H](C1)[C@@H]23,4.944269668471461,-5.040235667672678
734,C[C@]12[C@@H]3C[C@H]4[C@@H]3[N@@]2[C@@H]14,,
735,C1[C@H]2[C@H]3CN4[C@@H]1[C@@H]2[C@@H]34,4.694067226590559,-4.8298383012037815
736,C[C@H]1[C@H]2[C@H]3[C@@H]1[N@]1[C@@H]2[C@@H]31,,
737,C1[C@H]2[C@H]3C[C@H]4[C@@H]1[C@@H]2N34,4.224020452462864,
738,C[C@@]12[C@@H]3C[C@H]4[C@@H]([C@H]13)[N@@]24,4.270127861160799,-5.426175160112908
739,C[C@]12[C@@H]3C[C@@H]4[C@H]1[C@@H]4[N@]23,4.337631643750282,-4.456566538675761
740,C[C@@]12[C@H]3C[C@@H]1[C@@H]1[C@H]3[N@]21,,
741,C[C@H]1[C@@H]2[C@@H]3[C@H]1[C@@H]1[C@H]2[N@]31,5.0868420876873275,-4.704640772837084
742,C[C@@]12C[N@]3[C@H]4[C@@H]1[C@@H]2[C@@H]34,,
743,C[C@@]12C[C@H]3[C@@H]4[C@H]3[N@]2[C@H]14,4.845784819156106,-5.030751037778319
744,C[C@]12C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@]34,,
745,CN1[C@@H]2C=C[C@H]3[C@@H]2[C@@H]13,,
746,C[C@@H]1[C@@H]2C=C[C@@H]3[C@H]1[N@]23,5.553563571262711,-4.975200278736739
747,C1=C[C@@H]2C[C@@H]3[C@H]1CN23,5.864594596329479,-4.770605949557139
748,C[C@]12[C@@H]3C[C@@H]4[C@H]1[C@H]2N34,4.800135301663031,
749,CC#C[C@H]1C[C@@H]2[C@H]1N2,,
750,C(C#N)[C@H]1C[C@H]2C[C@@H]12,5.166624720283434,
751,C[C@@]12[C@@H]3CN4[C@@H]3[C@@H]1[C@@H]24,4.324556886801074,-5.000390452246793
752,C[C@]12[C@H]3C[C@@H]4[C@H]3[C@H]1[N@]24,,
753,C[C@]12[C@H]3[C@H]4CN2[C@H]4[C@@H]13,,
754,CC#C[C@H]1C[C@H]2C[N@@]12,4.998748010126801,-5.404822425050443
755,C1=CC[C@H]2[C@@H](C=C1)N2,4.866122035057342,
756,C1C[C@H](C#N)[C@@H]2C[C@H]12,,
757,C#C[C@@H]1[C@@H]2C[C@H](C)[N@]12,4.613694053684012,-6.317892496715504
758,C#C[C@H]1[C@H]2[C@@H](C)C[N@@]12,4.347711727791247,
759,C1C=C[C@H]2[C@@H](C=C1)N2,4.91160131315024,-5.539046237510266
760,C#C[C@@H]1C[C@@H]2[C@H](C)[N@]12,4.215290193664768,-5.362396486441358
761,C#C[C@H]1CC[C@H]2C[N@@]12,,
762,CC#C[C@H]1[C@H]2CC[N@@]12,4.677015716015885,-5.90067469305126
763,C1C[C@@H]2[C@H]1[C@@H]2CC#N,4.521535308142629,
764,C#C[C@H]1CC[C@@H]2[C@H]1N2,3.7006347139090936,-6.458338818692428
765,C[C@H]1[C@H]2C[C@@H](C#N)[C@@H]12,3.2261251293335222,-6.36506418865014
766,C[C@]12C3=CC[C@H]1[N@]2C3,,
767,CC#C[C@H]1C2CN1C2,4.166978776513642,-6.416066059733057
768,C#CCN1[C@H]2C[C@@H]1C2,3.4726360566788204,
769,C#CC[N@]1[C@H]2CC[C@@H]12,3.9079607642129846,-5.887412772888129
770,C1C[C@@H]2[C@H]1C[C@@H]2C#N,,
771,C1C[C@]23CN4[C@H]2[C@H]1[C@H]34,4.410823201664752,
772,C1CN2[C@H]3[C@@H]4C[C@]13[C@H]24,3.970164703371265,-5.512061656979713
773,C[C@@]12C[C@H]3[C@@H]1[C@H]1[C@@H]2[N@@]31,,
774,C1C[C@@]23C[C@H]4[C@@H]2[C@@H]1N34,3.1880236278489607,-6.471737580773552
775,C[C@@]12[C@H]3[C@@H]4[C@H]3[N@]2[C@]14C,4.210804675264225,-5.626970352498975
776,C[C@@]12[C@@H]3[C@@H]4[C@@]2(C)[C@H]1[N@]34,,
777,C[C@]12C[C@@H]3[C@H]1[C@H]1[C@@H]3[N@@]21,,
778,C1CC21[C@H]1[C@@H]3CN1[C@H]23,4.511876995924976,-6.19293178841821
779,C[C@]12[C@H]3[C@@H]4C[C@H]([C@@H]13)N24,4.430528248320624,-5.307272737566964
780,C1[C@@H]2C[C@H]1[C@H](C2)C#N,4.314286641789804,-5.234068121043893
781,C[C@]12[C@@H]3[C@@H]4[C@H]1[N@@]4[C@]23C,,
782,C[C@@]12C[C@H]3[C@H]4[C@@H]1[C@H]4N23,,
783,C[C@]12[C@@H]3[C@H]4C[C@@H]3[N@@]2[C@@H]14,3.9727197700308894,-3.563058822608073
784,C[C@@]12CN3[C@@H]4[C@@H]([C@H]14)[C@@H]23,3.5907921821095075,-5.426482488022375
785,C[C@]12[C@@H]3[C@H]4CN([C@@H]14)[C@H]23,4.751471377262132,-5.191608574033526
786,C[C@]12C=C[C@H]3[C@@H]2[N@]3C1,,
787,C1CC21[C@H]1[C@@H]3C[C@H]1N23,4.221885894822262,
788,C[C@]12C[C@H]3[C@H]4[C@@H]2[N@]4[C@@H]13,4.5537607396259405,
789,C[C@]12C=C[C@@H]3[C@H](C1)[N@]23,,
790,C[C@H]1[C@H]2C[C@@H]1[C@H]2C#N,,
791,C1[C@@H](C[C@@H]2C[C@H]12)C#N,4.369618992636387,-5.2572176269599735
792,C1=C[C@@]23CC[C@]2(C1)N3,4.480944708723254,-5.477870123918765
793,C#C[C@H]1[C@H]2C[C@@H]1N2C,3.8468726511169367,-5.426952332188594
794,C#C[C@H]1[C@@H]2CN1[C@H]2C,,
795,C1=C[C@@]23CCN3[C@H]1C2,,
796,C[C@@]12C=C[C@H]3C[C@@H]1[N@@]23,4.887519782853414,-4.829262044198404
797,C[C@@]12C=C[C@H]3[C@@H]1CN23,4.093032802704838,
798,C[C@]12CC=C3C[N@@]2[C@@H]13,4.577284746118093,-5.011618265112193
799,C#C[C@]12C[N@@]2C[C@@H]1C,,
800,C#C[C@]12[C@@H](C)C[C@H]1N2,4.612375370742083,-4.187579767408752
801,C[C@H]1C[C@H]2C[C@@]12C#N,,
802,C1CC2(CC2)[C@H]1C#N,,
803,C1C[C@@H]2C[C@@]2(C1)C#N,3.7889542904454716,
804,C#C[C@@]12CC[C@@H]1[N@@]2C,,
805,C#C[C@]12CC[N@@]2[C@@H]1C,4.524835066906744,-4.616893156562074
806,C#C[C@]12CCC[C@H]1N2,,
807,C#C[C@]12CCC[N@@]2C1,4.963941086171471,-4.8939124398106655
808,C[C@H]1CC=C[C@H]1C#N,4.578824397418939,-5.190209304191231
809,C#C[C@H]1CC[C@]21CN2,4.370293892627669,-4.643480943560863
810,C[C@H]1CCC=C1C#N,,
811,CC1=C(CCC1)C#N,4.335435382221985,-5.548928152645604
812,C1=CC[C@H](CC1)C#N,,
813,C1CC=C(CC1)C#N,,
814,CCCCC#CC#N,,
815,CCCC#CCC#N,,-4.978332414260367
816,CCC#CCCC#N,,
817,C#CCCCCC#N,,
818,C#C[C@]1(C)[C@H]2CC[N@@]12,5.533636519272986,-5.56749691818317
819,C[C@]1(C#N)[C@H]2C[C@@H]1C2,,
820,C1=C[C@@H]2C3(C1)CN2C3,,
821,C[C@]12[C@@H]3[C@H]1[N@@]1[C@H]2[C@]31C,,
822,C[C@]12CN3[C@H]1C=C[C@H]23,,-5.42614180628465
823,C#C[C@]1(C)C2CN1C2,3.8215240396062287,-6.4460666241079165
824,C[C@]12[C@@H]3[C@H]1[C@@]1(C)[C@@H]3[N@@]21,,
825,C[C@@]12C[C@H]3C=C[C@@H]1[N@@]23,3.2774596826735065,
826,C1=C[C@@]23C[C@@H](C2)N3C1,,
827,CC#C[C@]12CC[N@@]2C1,3.7803600329448814,-6.2817147386117
828,CC#C[C@]12CC[C@H]1N2,,
829,C#CC[C@]12CC[C@H]1N2,,
830,C[C@]12C[C@H]1C[C@H]2C#N,,
831,C1=CCC(C1)CC#N,,-5.623129808516242
832,C1CC2(C1)C[C@@H]2C#N,,
833,C#C[C@@H]1C[C@H]2[C@]1(C)N2,-0.057987083538537654,-2.0467665309037697
834,C#C[C@@H]1C2(CCC2)N1,2.2224193712123084,-5.961062103627628
835,C1CCC(=C1)CC#N,4.763007949990933,-4.441534519038615
836,C#C[C@H]1[C@@]2(C)CC[N@@]12,3.228233643729763,-5.587145698940222
837,C[C@]12CC[C@H]1[C@H]2C#N,,
838,C1C[C@@]2(C[C@H]1C2)C#N,,
839,C#C[C@@]12C[C@H](C)[C@@H]1N2,,
840,C[C@H]1[C@H]2C[C@@]1(C2)C#N,5.153658197236436,
841,C[C@]1(C[C@H]2C[C@@H]12)C#N,5.121987972649149,-3.039722431155897
842,C#C[C@]12C[C@H](C)[N@@]2C1,,
843,C#CC12CN(C1)[C@@H]2C,5.511214209306272,-3.298698722722693
844,C#C[C@]1(C)C[C@@H]2[C@H]1N2,,
845,C#C[C@]1(C)C[C@H]2C[N@@]12,,
846,C[C@H]1C[C@]2(C[C@@H]12)C#N,,
847,C[C@H]1CCC(=C1)C#N,,
848,C#C[C@@]12CC[C@]1(C)N2,,-4.739935730394282
849,C#C[C@@]12C[C@@H](C1)N2C,,
850,CC1=CC[C@@H](C1)C#N,3.136353821550583,-5.888825820583807
851,C#C[C@@H]1C[C@@]2(C)C[N@@]12,3.9437807622421674,
852,C[C@]12C[C@@H](C#N)[C@@H]2C1,,-4.753985855593274
853,C[C@@H]1C=C[C@H](C1)C#N,5.265419340467415,-5.197758107054542
854,CC1=C[C@@H](CC1)C#N,4.498368890221681,-4.594293536110345
855,C#C[C@@H](CC)CC#N,,
856,CC1(CC=CC1)C#N,,
857,C[C@H]1CC=C(C1)C#N,,
858,C#C[C@@H]1C[C@@]2(C)[C@@H]1N2,,
859,CC#C[C@@H](CC)C#N,4.112968506024626,
860,CC[C@@H](C)C#CC#N,,
861,CC#CC(C)(C)C#N,,
862,C[C@H]1[C@H]2CC[C@@]12C#N,,
863,C[C@H]1C[C@H]2[C@@H](C#N)[C@@H]12,4.945204092592175,-3.660710015659279
864,C#C[C@@H](C#N)C(C)C,,-4.500192549186468
865,C#CC[C@H](C)CC#N,,
866,CCC[C@@H](C#C)C#N,,
867,C[C@@]1(C=CCC1)C#N,5.5373473536079105,-3.6679259862898475
868,C(C#N)[C@@]12C[C@@H](C1)C2,5.728914240523008,-4.607589818784109
869,CC#CCCCC#N,,
870,C1C[C@@]2(CC#N)C[C@@H]12,5.449411022739295,-4.547482262212216
871,C#C[C@](C)(CC)C#N,3.7388155509748318,-5.927961492162868
872,C(C#N)[C@H]1[C@H]2C[C@@H]1C2,,-6.419828123146945
873,C[C@H]1C=CC[C@H]1C#N,,
874,CC1=CCC[C@H]1C#N,,
875,CC(C)CC#CC#N,,
876,C1CC1C1(CC1)C#N,,-4.798691708133847
877,C#C[C@H](C)[C@@H](C)C#N,4.187526635300455,-5.392746865832524
878,C1C[C@H]2[C@@H](C1)[C@H]2C#N,,
879,C1CC21CC(C2)C#N,4.749490168810152,
880,C[C@]12CC[C@@]2(C1)C#N,,-2.8570708193196337
881,C1C[C@@]2(CC[C@H]12)C#N,,
882,C[C@@]1(C#N)[C@H]2CC[C@@H]12,4.371901383036456,-5.694962113729562
883,C1=C[C@H](CC1)CC#N,,
884,CC#C[C@@H](C)CC#N,4.497263925630759,
885,C1C=C[C@H](CC1)C#N,,-3.9188239598274235
886,C#CC[C@H](CC)C#N,,
887,C[C@]12C[C@](C1)(C2)C#N,,-4.949880729219731
888,C1CC1[C@@H]1C[C@@H]1C#N,,-5.656024371757158
889,C1[C@H]2C[C@@H]3[C@@H]4[C@H]2[C@H]1[N@]34,,
890,C1[C@H]2[C@H]3[C@@H]1[C@@H]2[N@]1C[C@@H]31,5.388259157189677,-3.092668397233356
891,C1[C@H]2[C@@H]1N1[C@H]3C[C@@H]1[C@@H]23,,
892,C1[C@@H]2CN3[C@@H]2[C@H]2[C@@H]1[C@@H]32,,
893,C1[C@@H]2C[C@@H]3[C@@H]4[C@H]1[C@H]2[N@]34,,
894,C1[C@H]2[C@@H]1[C@H]1[C@@H]3CN1[C@H]23,4.542337410863692,-4.4604839232228555
895,C1[C@H]2[C@H]3C[N@]4[C@@H]1[C@H]4[C@@H]23,4.276712695706519,-5.720013218951354
896,C1[C@H]2[C@H]3C[C@H]4[C@@H]1[N@]4[C@@H]23,,-5.891578019587032
